Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,BalanceSalaryRatio,TenureByAge,CreditScoreGivenAge,HasCrCard,IsActiveMember,Gender
0,645,38,5,101430.3,2,4400.32,23.050664497127485,0.13157894736842105,16.973684210526315,0,1,0
0,501,39,9,117301.66,1,182025.95,0.644422732033537,0.23076923076923078,12.846153846153847,0,0,0
0,574,33,3,134348.57,1,63163.99,2.126980420331268,0.09090909090909091,17.393939393939394,1,0,0
0,518,45,9,105525.65,2,73418.29,1.4373209999851535,0.2,11.511111111111111,1,1,0
0,565,36,6,106192.1,1,149575.59,0.7099560830747852,0.16666666666666666,15.694444444444445,1,0,1
0,515,65,7,92113.61,1,142548.33,0.6461921370808063,0.1076923076923077,7.923076923076923,1,1,1
0,521,25,7,0.0,2,157878.67,0.0,0.28,20.84,1,1,1
0,585,42,2,0.0,2,18657.77,0.0,0.047619047619047616,13.928571428571429,1,1,1
0,542,43,8,145618.37,1,10350.74,14.068401872716347,0.18604651162790697,12.604651162790697,0,1,0
0,577,42,9,0.0,1,74077.91,0.0,0.21428571428571427,13.738095238095237,1,0,1
0,718,35,8,0.0,2,94820.85,0.0,0.22857142857142856,20.514285714285716,1,0,1
0,621,40,6,0.0,1,155155.25,0.0,0.15,15.525,1,0,0
0,643,36,7,161064.64,2,84294.82,1.9107299831709708,0.19444444444444445,17.86111111111111,0,1,1
0,645,48,7,90612.34,1,149139.13,0.6075691872414704,0.14583333333333334,13.4375,1,1,0
0,568,28,5,145105.64,2,185489.11,0.7822865719717994,0.17857142857142858,20.285714285714285,1,0,1
0,685,33,6,174912.72,1,43932.54,3.9813932907134437,0.18181818181818182,20.757575757575758,1,1,1
0,604,36,6,116229.85,2,79633.38,1.4595619324459166,0.16666666666666666,16.77777777777778,1,1,1
0,569,35,10,124525.52,1,193793.78,0.6425671659843778,0.2857142857142857,16.257142857142856,1,1,1
0,596,47,6,0.0,1,74835.65,0.0,0.1276595744680851,12.680851063829786,1,0,1
0,646,45,3,47134.75,1,57236.44,0.8235094635515416,0.06666666666666667,14.355555555555556,1,1,0
0,729,44,5,0.0,2,9200.54,0.0,0.11363636363636363,16.568181818181817,0,1,1
0,785,34,9,70302.48,1,68600.36,1.0248121146886109,0.2647058823529412,23.08823529411765,1,1,0
0,764,24,7,106234.02,1,115676.38,0.918372618506907,0.2916666666666667,31.833333333333332,0,0,0
0,619,38,3,0.0,2,116467.35,0.0,0.07894736842105263,16.289473684210527,0,1,0
0,577,37,4,0.0,1,79881.39,0.0,0.10810810810810811,15.594594594594595,1,1,0
0,724,37,10,68598.56,1,157862.82,0.43454538567092615,0.2702702702702703,19.56756756756757,1,0,0
0,696,31,8,0.0,2,191074.11,0.0,0.25806451612903225,22.451612903225808,0,0,0
0,745,36,8,67226.37,1,130789.6,0.5140039422094722,0.2222222222222222,20.694444444444443,1,0,1
0,659,67,4,145981.87,1,131043.2,1.1139980556030378,0.05970149253731343,9.835820895522389,1,1,1
0,635,48,8,130796.33,2,43250.3,3.0241716242430687,0.16666666666666666,13.229166666666666,1,1,0
0,706,44,4,129605.99,1,69865.49,1.855078809294832,0.09090909090909091,16.045454545454547,0,0,0
0,629,37,6,129101.3,1,23971.33,5.385654446374064,0.16216216216216217,17.0,1,1,0
0,663,42,5,124626.07,1,78004.5,1.5976779544769855,0.11904761904761904,15.785714285714286,1,1,0
0,563,34,6,139810.34,1,152417.79,0.9172836058048078,0.17647058823529413,16.558823529411764,1,1,0
0,544,37,3,84496.71,1,79972.09,1.0565774884712906,0.08108108108108109,14.702702702702704,0,0,1
0,638,48,10,138333.03,1,47679.14,2.9013323226887064,0.20833333333333334,13.291666666666666,1,1,0
0,723,25,3,0.0,2,134509.47,0.0,0.12,28.92,1,1,1
0,730,34,5,122453.37,2,138882.98,0.8817017751203207,0.14705882352941177,21.470588235294116,1,0,1
0,520,38,4,0.0,2,56388.63,0.0,0.10526315789473684,13.68421052631579,1,0,0
0,652,48,8,133297.24,1,77764.37,1.7141171464515175,0.16666666666666666,13.583333333333334,1,0,0
0,550,46,7,0.0,2,130590.35,0.0,0.15217391304347827,11.956521739130435,1,0,0
0,594,27,0,197041.8,1,151912.49,1.2970743880243158,0.0,22.0,0,0,1
0,668,32,7,0.0,2,777.37,0.0,0.21875,20.875,1,1,1
0,773,25,1,124532.78,2,11723.57,10.62242815115191,0.04,30.92,0,1,1
0,566,36,1,142120.91,1,79616.37,1.7850714620623875,0.027777777777777776,15.722222222222221,1,0,1
0,655,37,5,93147.0,2,66214.13,1.406754117285842,0.13513513513513514,17.7027027027027,1,0,1
0,615,35,2,97440.02,2,139816.1,0.6969155912659558,0.05714285714285714,17.571428571428573,1,1,0
0,759,38,1,104091.29,1,91561.91,1.1368405268085822,0.02631578947368421,19.973684210526315,0,0,0
0,788,43,10,0.0,2,116111.51,0.0,0.23255813953488372,18.325581395348838,1,1,0
0,564,42,7,99824.45,1,36721.4,2.718427129684598,0.16666666666666666,13.428571428571429,1,1,1
0,548,29,4,0.0,2,48673.18,0.0,0.13793103448275862,18.896551724137932,0,1,0
0,633,31,1,0.0,1,48606.71,0.0,0.03225806451612903,20.419354838709676,1,0,1
0,547,48,1,179380.74,2,69263.1,2.5898456754029198,0.020833333333333332,11.395833333333334,0,1,0
0,642,32,3,0.0,2,88698.83,0.0,0.09375,20.0625,1,1,1
0,718,25,4,108691.95,1,63030.97,1.724421343983759,0.16,28.72,1,0,0
0,582,32,4,0.0,2,59668.81,0.0,0.125,18.1875,1,0,0
0,628,33,6,0.0,2,184230.23,0.0,0.18181818181818182,19.03030303030303,0,0,1
0,730,39,1,116537.6,1,145679.6,0.7999582645751361,0.02564102564102564,18.71794871794872,0,0,1
0,631,22,3,0.0,2,30781.77,0.0,0.13636363636363635,28.681818181818183,0,0,0
0,645,29,1,130131.08,2,196474.35,0.6623311388993016,0.034482758620689655,22.24137931034483,0,1,1
0,663,46,3,0.0,2,176276.1,0.0,0.06521739130434782,14.41304347826087,0,1,1
0,521,30,2,107316.09,1,64299.82,1.6689951853675484,0.06666666666666667,17.366666666666667,1,0,1
0,625,24,1,0.0,2,180969.55,0.0,0.041666666666666664,26.041666666666668,1,1,0
0,523,30,1,83181.29,1,138176.78,0.6019918107803641,0.03333333333333333,17.433333333333334,1,1,1
0,714,72,3,0.0,1,86733.61,0.0,0.041666666666666664,9.916666666666666,1,1,0
0,722,30,5,0.0,2,166376.54,0.0,0.16666666666666666,24.066666666666666,1,0,1
0,579,35,1,0.0,2,4460.2,0.0,0.02857142857142857,16.542857142857144,1,0,1
0,670,38,4,119624.54,2,110472.12,1.0828482335633642,0.10526315789473684,17.63157894736842,1,1,0
0,682,30,4,0.0,1,161465.31,0.0,0.13333333333333333,22.733333333333334,0,1,1
0,850,38,7,80293.98,1,126555.74,0.6344554581246176,0.18421052631578946,22.36842105263158,0,0,1
0,812,34,5,103818.43,1,166038.27,0.6252680782568982,0.14705882352941177,23.88235294117647,1,1,1
0,723,20,4,0.0,2,140385.33,0.0,0.2,36.15,1,1,0
0,535,31,7,111855.04,2,36278.89,3.083199072518481,0.22580645161290322,17.258064516129032,1,1,0
0,658,29,3,145512.84,1,20207.02,7.201103378924749,0.10344827586206896,22.689655172413794,1,0,1
0,664,32,10,107209.73,1,112340.2,0.9543309518765322,0.3125,20.75,1,1,1
0,678,32,5,0.0,2,90284.47,0.0,0.15625,21.1875,1,0,0
0,796,24,8,0.0,2,61349.37,0.0,0.3333333333333333,33.166666666666664,1,0,1
0,498,31,10,0.0,2,13892.57,0.0,0.3225806451612903,16.06451612903226,1,0,0
0,628,51,3,123981.31,2,40546.15,3.057782551487626,0.058823529411764705,12.313725490196079,1,1,0
0,732,36,7,126195.81,1,133172.48,0.9476117738439652,0.19444444444444445,20.333333333333332,1,1,1
0,651,40,4,0.0,2,147715.83,0.0,0.1,16.275,1,1,1
0,813,34,0,0.0,2,43169.15,0.0,0.0,23.91176470588235,1,0,1
0,543,36,6,0.0,2,176728.28,0.0,0.16666666666666666,15.083333333333334,1,0,1
0,790,26,4,141581.71,2,98309.27,1.4401664258111162,0.15384615384615385,30.384615384615383,0,0,0
0,850,39,2,148586.64,1,176791.27,0.8404636722163941,0.05128205128205128,21.794871794871796,1,1,0
0,589,28,7,0.0,2,151645.96,0.0,0.25,21.035714285714285,1,0,1
0,514,46,3,106511.85,1,55072.32,1.934036009378214,0.06521739130434782,11.173913043478262,1,0,0
0,678,38,2,0.0,2,115068.99,0.0,0.05263157894736842,17.842105263157894,0,0,0
0,595,31,4,0.0,2,189995.86,0.0,0.12903225806451613,19.193548387096776,1,0,1
0,690,42,3,92578.14,2,70810.6,1.307405106015201,0.07142857142857142,16.428571428571427,0,0,0
0,519,42,8,0.0,2,101485.72,0.0,0.19047619047619047,12.357142857142858,1,1,1
0,809,24,4,0.0,2,193518.76,0.0,0.16666666666666666,33.708333333333336,1,0,0
0,675,32,2,155663.31,1,97658.66,1.5939529581913165,0.0625,21.09375,1,0,0
0,628,37,0,0.0,2,171707.93,0.0,0.0,16.972972972972972,1,1,1
0,559,34,4,0.0,2,66721.98,0.0,0.11764705882352941,16.441176470588236,1,1,1
0,769,27,2,0.0,1,57876.05,0.0,0.07407407407407407,28.48148148148148,1,1,0
0,750,22,5,0.0,2,105125.65,0.0,0.22727272727272727,34.09090909090909,0,1,1
0,583,42,4,0.0,2,17439.66,0.0,0.09523809523809523,13.880952380952381,1,0,0
0,617,40,5,190008.32,2,107047.92,1.7749837642805204,0.125,15.425,1,1,1
0,630,43,9,0.0,2,34338.04,0.0,0.20930232558139536,14.651162790697674,1,1,1
0,546,28,8,0.0,1,159254.29,0.0,0.2857142857142857,19.5,1,0,1
0,655,38,4,0.0,2,110527.71,0.0,0.10526315789473684,17.236842105263158,0,0,1
0,700,27,6,137963.07,1,8996.79,15.334699376110812,0.2222222222222222,25.925925925925927,0,0,0
0,729,34,3,152303.8,1,12128.69,12.557316577470443,0.08823529411764706,21.441176470588236,1,0,1
0,615,49,3,0.0,2,49872.33,0.0,0.061224489795918366,12.551020408163266,1,1,1
0,615,30,9,0.0,1,87347.82,0.0,0.3,20.5,1,0,0
0,850,36,0,164850.54,1,62722.44,2.628254576830876,0.0,23.61111111111111,1,1,0
0,548,35,10,0.0,1,31299.71,0.0,0.2857142857142857,15.657142857142857,1,1,0
0,607,27,2,0.0,2,63495.86,0.0,0.07407407407407407,22.48148148148148,1,0,0
0,653,38,8,102133.38,1,166520.96,0.6133364832871491,0.21052631578947367,17.18421052631579,1,1,0
0,726,34,9,0.0,2,14121.61,0.0,0.2647058823529412,21.352941176470587,0,0,1
0,626,21,1,0.0,2,66232.23,0.0,0.047619047619047616,29.80952380952381,1,0,1
0,621,34,6,0.0,2,99128.13,0.0,0.17647058823529413,18.264705882352942,1,1,1
0,652,36,1,0.0,2,151314.98,0.0,0.027777777777777776,18.11111111111111,1,1,1
0,756,37,3,132623.6,1,58974.0,2.2488486451656664,0.08108108108108109,20.43243243243243,1,1,1
0,670,35,3,103465.02,2,174627.06,0.5924913355352831,0.08571428571428572,19.142857142857142,1,1,0
0,528,30,2,128262.72,2,50771.16,2.5262909100363276,0.06666666666666667,17.6,1,0,1
0,797,29,1,0.0,2,132975.39,0.0,0.034482758620689655,27.482758620689655,1,1,0
0,764,24,7,0.0,2,186105.99,0.0,0.2916666666666667,31.833333333333332,1,0,0
0,676,43,2,0.0,1,55119.53,0.0,0.046511627906976744,15.720930232558139,1,1,0
0,584,38,9,104584.16,1,176678.72,0.5919454250064751,0.23684210526315788,15.368421052631579,1,0,1
0,645,41,7,0.0,1,28667.56,0.0,0.17073170731707318,15.731707317073171,0,1,1
0,529,22,5,0.0,1,151169.83,0.0,0.22727272727272727,24.045454545454547,1,0,1
0,463,35,2,101257.16,1,118113.64,0.8572859154962966,0.05714285714285714,13.228571428571428,1,1,1
0,630,40,7,0.0,2,34453.17,0.0,0.175,15.75,1,1,0
0,780,76,10,121313.88,1,64872.33,1.8700404317218142,0.13157894736842105,10.263157894736842,0,1,1
0,697,47,6,128252.66,1,168053.4,0.7631661126760899,0.1276595744680851,14.829787234042554,1,1,0
0,850,32,7,0.0,2,155227.0,0.0,0.21875,26.5625,0,0,0
0,452,32,5,0.0,2,75279.39,0.0,0.15625,14.125,0,1,0
0,694,22,4,0.0,2,11525.72,0.0,0.18181818181818182,31.545454545454547,1,1,0
0,572,33,5,0.0,1,41139.05,0.0,0.15151515151515152,17.333333333333332,0,1,1
0,791,37,2,163789.49,2,75832.53,2.1598842871258546,0.05405405405405406,21.37837837837838,1,0,1
0,536,46,1,65733.41,1,61094.53,1.0759295472115098,0.021739130434782608,11.652173913043478,1,0,1
0,557,28,7,146445.24,2,184317.74,0.794526017951392,0.25,19.892857142857142,1,0,0
0,659,38,3,0.0,2,158553.1,0.0,0.07894736842105263,17.342105263157894,1,0,0
0,771,66,7,143773.07,1,130827.88,1.0989482517029245,0.10606060606060606,11.681818181818182,1,1,0
0,717,42,5,0.0,2,172665.21,0.0,0.11904761904761904,17.071428571428573,1,0,1
0,746,24,3,137492.35,2,170142.09,0.8081030978284093,0.125,31.083333333333332,0,1,1
0,569,28,7,0.0,2,73977.23,0.0,0.25,20.321428571428573,1,0,1
0,579,36,9,129829.59,1,60906.12,2.1316345549511277,0.25,16.083333333333332,1,1,1
0,519,21,1,146329.57,2,194867.27,0.7509191769351519,0.047619047619047616,24.714285714285715,1,1,0
0,666,66,7,0.0,2,99792.82,0.0,0.10606060606060606,10.090909090909092,1,1,0
0,512,24,6,0.0,2,37654.31,0.0,0.25,21.333333333333332,1,0,1
0,803,26,4,0.0,2,181208.47,0.0,0.15384615384615385,30.884615384615383,1,1,0
0,693,68,4,97705.99,1,61569.07,1.5869330168540796,0.058823529411764705,10.191176470588236,1,1,1
0,733,42,9,120094.93,1,184056.45,0.6524896573850033,0.21428571428571427,17.452380952380953,1,0,1
0,628,38,3,0.0,2,48924.73,0.0,0.07894736842105263,16.526315789473685,1,1,0
0,633,33,3,0.0,2,191111.02,0.0,0.09090909090909091,19.181818181818183,1,0,0
0,638,42,7,165679.92,1,32916.29,5.033371622379072,0.16666666666666666,15.19047619047619,0,0,0
0,548,36,3,0.0,1,65996.9,0.0,0.08333333333333333,15.222222222222221,1,0,0
0,658,44,6,148481.09,1,130529.13,1.1375322121583127,0.13636363636363635,14.954545454545455,1,0,0
0,554,38,4,137654.05,2,172629.67,0.7973950827803817,0.10526315789473684,14.578947368421053,1,1,0
0,723,42,2,99095.73,1,17512.53,5.658561612742419,0.047619047619047616,17.214285714285715,1,1,1
0,719,32,9,146605.27,1,77119.45,1.9010155025742532,0.28125,22.46875,1,1,1
0,743,42,7,77002.2,2,80428.42,0.9574003816064023,0.16666666666666666,17.69047619047619,1,1,1
0,521,39,6,0.0,2,27375.15,0.0,0.15384615384615385,13.35897435897436,0,1,0
0,622,35,8,0.0,2,131772.51,0.0,0.22857142857142856,17.771428571428572,1,1,1
0,669,45,7,149364.58,1,173454.07,0.8611189117672475,0.15555555555555556,14.866666666666667,0,1,1
0,583,59,7,127450.14,1,67552.71,1.886676937165067,0.11864406779661017,9.88135593220339,0,1,1
0,794,41,7,0.0,2,74275.08,0.0,0.17073170731707318,19.365853658536587,1,1,0
0,641,30,2,87505.47,2,7278.57,12.022343674650378,0.06666666666666667,21.366666666666667,0,1,1
0,824,30,0,133634.02,1,162053.92,0.8246268896179739,0.0,27.466666666666665,1,1,1
0,498,34,5,0.0,2,91711.66,0.0,0.14705882352941177,14.647058823529411,1,1,1
0,683,30,10,57657.49,1,79240.9,0.7276228563784611,0.3333333333333333,22.766666666666666,0,0,1
0,538,37,1,134752.08,1,162511.55,0.8291846333383689,0.02702702702702703,14.54054054054054,1,0,1
0,428,31,2,0.0,2,54487.43,0.0,0.06451612903225806,13.806451612903226,1,0,0
0,718,31,0,118100.59,2,103165.15,1.144772144469329,0.0,23.161290322580644,1,0,0
0,710,33,10,118327.17,2,192928.82,0.6133203427046306,0.30303030303030304,21.515151515151516,1,1,1
0,850,37,7,153147.75,1,152235.3,1.0059936821486213,0.1891891891891892,22.972972972972972,1,1,0
0,809,38,3,0.0,2,80061.31,0.0,0.07894736842105263,21.289473684210527,1,1,1
0,850,31,4,0.0,2,33082.81,0.0,0.12903225806451613,27.419354838709676,1,1,0
0,687,47,7,0.0,2,177624.01,0.0,0.14893617021276595,14.617021276595745,1,1,0
0,724,40,6,0.0,2,106149.48,0.0,0.15,18.1,0,0,1
0,700,44,2,58781.76,1,16874.92,3.4833800693573664,0.045454545454545456,15.909090909090908,1,0,0
0,613,46,8,167795.6,1,44390.38,3.7799991800025143,0.17391304347826086,13.326086956521738,0,1,0
0,781,38,3,128345.69,2,63218.85,2.0301807135055445,0.07894736842105263,20.55263157894737,1,0,0
0,778,38,3,145018.49,2,126702.41,1.1445598390748841,0.07894736842105263,20.473684210526315,1,1,1
0,625,52,5,164978.01,1,67788.49,2.433717139886137,0.09615384615384616,12.01923076923077,1,1,1
0,643,30,5,94443.77,1,165614.4,0.5702630326831484,0.16666666666666666,21.433333333333334,1,1,1
0,521,37,2,0.0,2,86372.24,0.0,0.05405405405405406,14.08108108108108,1,1,1
0,615,32,7,92199.84,1,2755.53,33.45992966870257,0.21875,19.21875,1,1,1
0,717,41,3,135756.96,1,103706.41,1.309050809877615,0.07317073170731707,17.48780487804878,1,1,0
0,709,49,4,154344.49,2,38794.57,3.9785075591764514,0.08163265306122448,14.46938775510204,1,1,1
0,591,43,3,0.0,2,198926.36,0.0,0.06976744186046512,13.744186046511627,0,1,1
0,664,43,9,189026.53,2,56099.86,3.369465271392834,0.20930232558139536,15.44186046511628,1,1,1
0,431,37,0,120764.08,1,117023.08,1.03196805279779,0.0,11.64864864864865,1,1,1
0,578,32,4,0.0,2,141822.8,0.0,0.125,18.0625,1,1,1
0,769,26,7,0.0,2,176843.53,0.0,0.2692307692307692,29.576923076923077,1,0,0
0,611,43,8,64897.75,1,114996.33,0.5643462708766445,0.18604651162790697,14.209302325581396,1,0,0
0,489,38,8,0.0,2,196990.79,0.0,0.21052631578947367,12.868421052631579,0,1,1
0,632,44,3,107764.75,1,185667.72,0.5804172637009816,0.06818181818181818,14.363636363636363,1,0,1
0,429,27,6,117307.44,2,24020.49,4.8836405918447126,0.2222222222222222,15.88888888888889,1,1,0
0,571,23,10,151097.28,1,17163.75,8.803279003714223,0.43478260869565216,24.82608695652174,0,1,0
0,716,35,8,112808.18,1,17848.3,6.320387936105959,0.22857142857142856,20.457142857142856,0,1,0
0,758,42,7,0.0,2,76209.56,0.0,0.16666666666666666,18.047619047619047,0,1,0
0,725,66,4,86459.8,1,141476.56,0.6111245566049952,0.06060606060606061,10.984848484848484,1,1,1
0,653,27,9,0.0,2,96429.29,0.0,0.3333333333333333,24.185185185185187,1,0,0
0,831,32,2,146033.62,1,191260.74,0.7635316061205243,0.0625,25.96875,1,0,0
0,561,29,9,120268.13,1,173870.39,0.6917113949074365,0.3103448275862069,19.344827586206897,1,1,1
0,684,27,9,122550.05,2,137835.82,0.8891016137895069,0.3333333333333333,25.333333333333332,0,1,0
0,757,29,8,130306.49,1,77469.38,1.68203863255392,0.27586206896551724,26.103448275862068,1,0,1
0,739,27,6,0.0,1,57572.38,0.0,0.2222222222222222,27.37037037037037,1,1,0
0,721,69,2,108424.19,1,178418.35,0.6076964056667938,0.028985507246376812,10.44927536231884,1,1,1
0,707,32,9,0.0,2,30807.02,0.0,0.28125,22.09375,0,0,1
0,444,40,5,84350.07,1,143835.76,0.5864332346837811,0.125,11.1,1,0,0
0,535,44,2,114427.86,1,136330.26,0.8393430776116761,0.045454545454545456,12.159090909090908,1,1,0
0,726,42,2,109471.79,1,175161.05,0.6249779274559042,0.047619047619047616,17.285714285714285,0,1,0
0,591,39,4,150500.64,1,14928.8,10.081228229998393,0.10256410256410256,15.153846153846153,1,0,0
0,550,57,5,0.0,1,133501.94,0.0,0.08771929824561403,9.649122807017545,1,1,1
0,601,26,8,78892.23,1,23703.52,3.328291747386042,0.3076923076923077,23.115384615384617,1,1,0
0,820,29,3,82344.84,1,115985.38,0.709958789633659,0.10344827586206896,28.275862068965516,0,1,0
0,667,48,2,0.0,1,43229.2,0.0,0.041666666666666664,13.895833333333334,1,0,1
0,755,62,1,127706.33,2,142377.69,0.8969546422617195,0.016129032258064516,12.17741935483871,0,1,1
0,552,41,9,124349.34,1,135635.25,0.9167922055660309,0.21951219512195122,13.463414634146341,1,0,0
0,670,31,9,0.0,1,76254.83,0.0,0.2903225806451613,21.612903225806452,0,1,0
0,778,65,7,0.0,1,77867.23,0.0,0.1076923076923077,11.96923076923077,1,1,0
0,683,43,8,0.0,1,96754.8,0.0,0.18604651162790697,15.883720930232558,1,0,1
0,583,38,10,0.0,2,113597.64,0.0,0.2631578947368421,15.342105263157896,0,1,0
0,705,24,7,100169.51,1,121408.55,0.8250614145379381,0.2916666666666667,29.375,1,0,0
0,637,33,2,145731.83,1,109219.43,1.3343031546676265,0.06060606060606061,19.303030303030305,0,1,1
0,551,38,10,0.0,2,216.27,0.0,0.2631578947368421,14.5,1,1,0
0,672,53,7,0.0,1,136910.18,0.0,0.1320754716981132,12.679245283018869,1,1,0
0,850,66,4,0.0,2,64350.8,0.0,0.06060606060606061,12.878787878787879,0,1,1
0,465,25,2,78247.31,2,10472.31,7.471829042493968,0.08,18.6,1,1,1
0,578,23,10,88980.32,1,125222.36,0.7105785260715419,0.43478260869565216,25.130434782608695,1,1,1
0,517,37,5,113308.84,1,31517.16,3.5951475323284203,0.13513513513513514,13.972972972972974,0,1,1
0,806,32,3,63763.49,1,156593.09,0.40719223306724456,0.09375,25.1875,1,0,0
0,633,29,7,169988.35,1,4272.0,39.79128043071161,0.2413793103448276,21.82758620689655,1,0,0
0,806,48,4,164701.68,1,21439.49,7.682164081328426,0.08333333333333333,16.791666666666668,1,1,1
0,552,36,8,0.0,2,132547.02,0.0,0.2222222222222222,15.333333333333334,0,0,1
0,634,26,8,0.0,1,21760.96,0.0,0.3076923076923077,24.384615384615383,1,0,1
0,756,26,5,101641.14,2,154460.68,0.6580389261525975,0.19230769230769232,29.076923076923077,0,1,0
0,776,37,2,0.0,1,8065.0,0.0,0.05405405405405406,20.972972972972972,0,1,1
0,646,30,5,98014.74,1,12757.14,7.683128036534836,0.16666666666666666,21.533333333333335,1,1,1
0,574,26,8,97460.1,1,43093.67,2.2615873746654676,0.3076923076923077,22.076923076923077,1,1,1
0,850,36,1,104077.19,2,68594.0,1.5172929119164942,0.027777777777777776,23.61111111111111,0,1,1
0,642,39,4,0.0,1,76821.24,0.0,0.10256410256410256,16.46153846153846,1,1,0
0,609,39,8,141675.23,1,175664.25,0.8065114558027602,0.20512820512820512,15.615384615384615,0,1,0
0,449,52,6,0.0,2,123622.0,0.0,0.11538461538461539,8.634615384615385,0,1,1
0,631,35,9,112392.45,2,24472.23,4.592652569872055,0.2571428571428571,18.02857142857143,1,0,1
0,461,28,8,0.0,1,103349.74,0.0,0.2857142857142857,16.464285714285715,1,1,0
0,661,31,7,144162.3,2,14490.79,9.948546628582704,0.22580645161290322,21.322580645161292,1,1,0
0,741,32,8,0.0,2,143598.7,0.0,0.25,23.15625,1,0,1
0,747,27,10,0.0,2,13007.89,0.0,0.37037037037037035,27.666666666666668,0,0,1
0,576,36,6,0.0,2,48314.0,0.0,0.16666666666666666,16.0,1,1,1
0,528,37,6,103772.45,1,197111.99,0.5264644225853536,0.16216216216216217,14.27027027027027,1,0,1
0,535,33,2,133040.32,1,110299.78,1.2061703114911018,0.06060606060606061,16.21212121212121,1,1,1
0,656,39,10,0.0,2,98894.64,0.0,0.2564102564102564,16.82051282051282,1,1,1
0,440,42,2,0.0,2,49826.68,0.0,0.047619047619047616,10.476190476190476,1,0,1
0,646,37,7,96558.66,1,163427.18,0.5908359919078332,0.1891891891891892,17.45945945945946,0,0,0
0,744,54,6,93806.31,2,140068.77,0.6697160973141979,0.1111111111111111,13.777777777777779,0,1,1
0,787,35,1,106266.8,1,16607.15,6.398858323071688,0.02857142857142857,22.485714285714284,1,1,0
0,796,51,6,0.0,2,194733.28,0.0,0.11764705882352941,15.607843137254902,0,1,1
0,711,34,8,0.0,2,48260.19,0.0,0.23529411764705882,20.91176470588235,0,0,1
0,415,32,5,145807.59,1,3064.65,47.5772404679164,0.15625,12.96875,1,1,1
0,611,26,2,107508.93,2,120801.65,0.889962430148926,0.07692307692307693,23.5,1,1,0
0,600,28,6,0.0,2,52193.23,0.0,0.21428571428571427,21.428571428571427,0,1,0
0,850,37,3,212778.2,1,69372.88,3.067166881351906,0.08108108108108109,22.972972972972972,0,1,0
0,838,34,8,0.0,2,27472.07,0.0,0.23529411764705882,24.647058823529413,1,0,0
0,821,28,8,0.0,1,36754.13,0.0,0.2857142857142857,29.321428571428573,1,1,0
0,558,38,8,113000.92,1,152872.39,0.7391846232010894,0.21052631578947367,14.68421052631579,1,1,1
0,530,33,4,129307.32,1,172930.28,0.7477425006193248,0.12121212121212122,16.060606060606062,1,1,0
0,780,34,1,0.0,1,64804.04,0.0,0.029411764705882353,22.941176470588236,1,1,1
0,592,38,8,119278.01,2,19370.73,6.157641451819317,0.21052631578947367,15.578947368421053,0,1,0
0,628,34,4,158741.43,2,126192.54,1.2579303816216079,0.11764705882352941,18.470588235294116,1,1,1
0,571,35,1,104783.81,2,178512.52,0.5869829746395379,0.02857142857142857,16.314285714285713,0,1,0
0,581,38,1,0.0,2,46176.22,0.0,0.02631578947368421,15.289473684210526,1,0,1
0,676,40,8,114005.78,1,67998.45,1.676593804711725,0.2,16.9,1,1,1
0,594,23,5,156267.59,1,160968.44,0.9707964492915505,0.21739130434782608,25.82608695652174,1,0,1
0,668,35,6,102482.76,1,53994.64,1.8980172846786272,0.17142857142857143,19.085714285714285,1,1,0
0,545,23,2,0.0,2,189613.12,0.0,0.08695652173913043,23.695652173913043,1,0,1
0,613,40,9,95624.36,2,60706.33,1.5751958650770026,0.225,15.325,1,1,0
0,715,28,7,160376.61,1,196853.11,0.8147019368909132,0.25,25.535714285714285,0,0,1
0,721,35,6,118273.83,1,3086.89,38.31488326438584,0.17142857142857143,20.6,0,1,0
0,690,38,1,94456.0,2,55034.02,1.71632019612596,0.02631578947368421,18.157894736842106,0,1,1
0,538,33,6,93791.38,1,199249.29,0.47072378526417835,0.18181818181818182,16.303030303030305,1,1,1
0,735,33,4,0.0,2,149474.69,0.0,0.12121212121212122,22.272727272727273,1,0,0
0,592,37,7,0.0,2,126726.33,0.0,0.1891891891891892,16.0,1,1,0
0,747,61,7,155973.13,1,147554.26,1.0570560958389137,0.11475409836065574,12.245901639344263,0,1,1
0,621,39,6,0.0,2,58883.91,0.0,0.15384615384615385,15.923076923076923,1,1,1
0,677,38,4,0.0,2,187800.63,0.0,0.10526315789473684,17.81578947368421,1,0,1
0,771,32,5,62321.62,1,40920.59,1.522989282412595,0.15625,24.09375,1,1,1
0,670,42,1,115961.58,2,29483.87,3.933051529531232,0.023809523809523808,15.952380952380953,0,1,0
0,517,28,2,115062.61,1,179056.23,0.6426060126475354,0.07142857142857142,18.464285714285715,1,0,1
0,834,49,8,160602.25,2,129273.94,1.2423404902797888,0.16326530612244897,17.020408163265305,1,0,0
0,718,31,1,152663.77,1,17128.64,8.912778247426532,0.03225806451612903,23.161290322580644,0,1,0
0,711,64,4,0.0,2,3185.67,0.0,0.0625,11.109375,1,1,1
0,574,39,2,122524.61,2,88463.63,1.3850280618147819,0.05128205128205128,14.717948717948717,1,0,0
0,619,35,8,132292.63,1,65682.93,2.014109754239039,0.22857142857142856,17.685714285714287,1,0,0
0,588,24,0,0.0,2,140586.08,0.0,0.0,24.5,1,1,0
